filename,Face Mask,Gloves,Helmet,No Gloves,No Helmet,No Mask
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113131_jpg.rf.235ba3433f3f4df20f21d0e18cc65faf.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113131_jpg.rf.509face650df91df6fd0eaec6f8e01ac.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113131_jpg.rf.ce211afe7629b2868b9d870ca3345bbd.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113134_jpg.rf.24bb47be811b7df2b53eabeb284fa0ae.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113134_jpg.rf.74ff392793ace17c24b9e5f02c91388a.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113134_jpg.rf.c4eb63056434dae9ed02cf219dc31588.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113135_jpg.rf.1ba52dbf42dd1ed0acb8160e8eea7464.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113135_jpg.rf.2e0c7b893a1dcbdd1a88eac3a45e6580.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113135_jpg.rf.98aa671b58c513f550edd02b4d5410e8.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113137_jpg.rf.125094d26f1e1981f5bcb0d2830eac6e.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113137_jpg.rf.7bef6331f3dace72fb332e88ca61aa17.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113137_jpg.rf.809aa55305a4b0caee72c7cdc063b13a.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113139_jpg.rf.15f9f841939884891bff9edc7a7bc9db.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113139_jpg.rf.3f4e5f64502aa71505045137849ee1a5.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113139_jpg.rf.ca84965d51dbdddd3372a701b87d322f.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p11313_jpg.rf.004e510fe35b631bd02d78e4e745223e.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p11313_jpg.rf.65d1b42d1401e850cc2cff9d355b1842.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p11313_jpg.rf.d9afe485030556880e1b689ee22c5b35.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113140_jpg.rf.9673fa4a969a245887f9b80f68e22226.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113140_jpg.rf.adf6e7a77eaf4aaf147da1d458d6d3c7.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113140_jpg.rf.e375d6d2154cae3012ad753b4e6dfeeb.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113142_jpg.rf.0e977182fd87eda6c0de1d79be55e5a8.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113142_jpg.rf.2c5da6727e4bf7a78edd9cfa806cf751.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113142_jpg.rf.f4e73440700435b781947ce8247e2bec.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113143_jpg.rf.03ccd881c2b2c87de2c7464b4c1ba59d.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113143_jpg.rf.ba7839fecfe82a1c7ccdc20a0830c1d3.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113143_jpg.rf.e56482f1bb838823b97c466a02cdfedd.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113144_jpg.rf.2bec00cbb25c0053858c24e6d3dbc2f0.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113144_jpg.rf.69d8521b49b230b3f0e90c91ee3736e5.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113144_jpg.rf.84b73270dfa6d954d2c7c45975869646.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113147_jpg.rf.599972f0c9bf75f957d6ff93d2eada53.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113147_jpg.rf.82da127c1182286eab5d3f7d2d303c4a.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113147_jpg.rf.d52c54ff1f2acf1390af84a4ffa0246f.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113148_jpg.rf.6ffbd86eaf1a6375b80b030913a05f27.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113148_jpg.rf.cfb55f223b648cf76c9b1a7f2b87bd71.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113148_jpg.rf.f2ef1af3bd4d145a20d282a29b1053c5.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113149_jpg.rf.75bdd684e93d1ea97bd3f2fcdfdc5f29.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113149_jpg.rf.b9722aee53988f382a9034593350f0e6.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113149_jpg.rf.b99905ce3244ce1ddf68f5ce3cf3bce1.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p11314_jpg.rf.23225fe50ebc82e1f5c93c1bb95d08bf.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p11314_jpg.rf.dbcf230076656a5d61aaa80086e83915.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p11314_jpg.rf.ee4f5610fd22cb7e98f802a0013677b6.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113151_jpg.rf.315939444c96d5e30acb3ab184f1b70c.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113151_jpg.rf.b1a0971a6e67ce97b4d8ff0f8230a75c.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113151_jpg.rf.f41258e389ee69c85f03b1c4a62f31a1.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113152_jpg.rf.31ba4c4e3c0a7e3309544edd2d7a28f1.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113152_jpg.rf.690954da9af3781d2aa2719c8bfd3f72.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113152_jpg.rf.b50bb6a9bb8c4722d8c34f23ef42d0e4.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113156_jpg.rf.3b68a3d8a73c81c1c12a2a96ef9c10de.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113156_jpg.rf.a1dc4344b7d602523e78adc52b84cb9f.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113156_jpg.rf.e236045638cee6ce7df1314973292356.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113157_jpg.rf.3a1e3e2d950715fae722e8ae748eaf01.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113157_jpg.rf.5c660739826db99aed6df1580eb2c80b.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113157_jpg.rf.7325b90a137e300e5651e88b8666b66d.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113158_jpg.rf.871f89b92687aa5dff857834c02f4f9f.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113158_jpg.rf.a57e92c52b9d8d93b4fe674d013697e5.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113158_jpg.rf.b9a153bc4c6ddc775f12d180069c01c5.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113159_jpg.rf.1287aace4e164ec54a960c91c84313c3.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113159_jpg.rf.4126572c3433da214f3016b64acd9d74.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113159_jpg.rf.ed6d5d97173e68f260c5b5a7da25b418.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p11315_jpg.rf.40fa9b5db4629525e7fae5f323786704.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p11315_jpg.rf.6ec31505d12b09beffb6f58e2cadfd18.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p11315_jpg.rf.aebf60d81b6a987ef764ca313985f16c.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113160_jpg.rf.8b35dd8f7a1e5765b2ea5ac31f6f6490.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113160_jpg.rf.b3e99276159439662da41285afd0548b.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113160_jpg.rf.f6c7bd83f22442d068db26b1951650ec.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113161_jpg.rf.0ce6315137911aa55458fddb2316f170.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113161_jpg.rf.e8bda57685ffd42d1bf6a9a6f8adf516.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113161_jpg.rf.ed627982a48dc513a71603d2dc74763a.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113162_jpg.rf.2cf5d2d8d3c2d9ea3abaca94fa83bd31.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113162_jpg.rf.4606bd33e5b182222d17e5e01956ac65.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113162_jpg.rf.f8f8bf51b8602c194f864c801dd56823.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113164_jpg.rf.2dd2daac5662c5a8aa8d06da313e2119.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113164_jpg.rf.7176676cd5d100588fb7d4a79f1a4724.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113164_jpg.rf.c81bc28a2ff13b650c26ba8dc0234443.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113165_jpg.rf.62ae399ad88c3f0dcda3445cd13eeeec.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113165_jpg.rf.d4e4807c988b3a8ab7bf091a8d780328.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113165_jpg.rf.ecf35d8c4f429c625d800c8f166c8e99.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113166_jpg.rf.688c5cc108b540e00f386dd6dd808877.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113166_jpg.rf.6ad8b91d675ee276b1594784b5e4a510.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113166_jpg.rf.7afbc5752990040c3202763fce4023c0.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113167_jpg.rf.3413928bf7d3b95df2cf0add30d4705f.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113167_jpg.rf.563f6baf15d284f303c8d7e5f8f66b79.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113167_jpg.rf.ab7f05f7ff6d50017f131f87042f2ec0.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113169_jpg.rf.1da1c9fbab760ce651549f3dddbac6a4.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113169_jpg.rf.49985dac7004016a8c3e72281735df73.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113169_jpg.rf.d4bfb4d48376fce89e38ac7d92204a03.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p11316_jpg.rf.305f4678ef88c5e0c5af2451bfe13210.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p11316_jpg.rf.68dce7253f2643c94b614e716c25e025.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p11316_jpg.rf.b31ad99361d8597b5058877f16d858c3.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113170_jpg.rf.6c954339a08b20e0ec14dcf5d88fd3c8.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113170_jpg.rf.ab68d044d7790a917876cde672186151.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113170_jpg.rf.eecee1127a62e065060a8a2612b6d0db.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113171_jpg.rf.260f249ce37838ab21363aabb9396678.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113171_jpg.rf.c38a2150eab9da794fd18d92083f6cab.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113171_jpg.rf.fcfd8155e1a9b42a56684e67f6ea4139.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113172_jpg.rf.4190bf0c3b72747c55833c2ac41bd598.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113172_jpg.rf.4661653e93fe1183a64508b5d5fb61b2.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113172_jpg.rf.6c9ffc11b83a23af8c1d15e280aba605.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113173_jpg.rf.2b5f1ec9006e4429c177f4218290ee42.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113173_jpg.rf.6813f73635a71a48c8823f45be76e678.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113173_jpg.rf.c3e226524d4267418461583d83f9fe16.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113175_jpg.rf.c819a0f899f44a5c800b8b5e72787743.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113175_jpg.rf.d4b7c42077cf8ba058eb8b4de101b08f.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113175_jpg.rf.e54b6ff17cacdb52131d9117bf16ef93.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113176_jpg.rf.6f5b46f24a13ea76ecc3ea15650f6eba.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113176_jpg.rf.942646d5ace737f63d9876fc2d6415ba.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113176_jpg.rf.97810ff47fcf455be048caa094309100.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113177_jpg.rf.b40ba49e95ae1bc3a80c14fb7ceff309.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113177_jpg.rf.d399f2828d4332c73ed05f37ce3905b6.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113177_jpg.rf.fc2ef821372f5f6565934fa17d174e84.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113178_jpg.rf.2a5669873709e08b40fc41a390a9e72b.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113178_jpg.rf.36c15a8e400c9a96fc39aa3a7f4c9a46.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113178_jpg.rf.edbfb20445a69538b80b1208b78996d1.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113179_jpg.rf.100cc05f0795fee740f609e073406d0b.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113179_jpg.rf.6122d98678248c34a40ca3095d4bed81.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113179_jpg.rf.b282ec19562fd9c0fe1bfe6187ac8085.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113181_jpg.rf.458af86a199ff10d23cceeff91f156bd.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113181_jpg.rf.4d73cb3d5894c2484f234b1827d4d9ef.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113181_jpg.rf.c2c262839d461edbf480b87f6ba39983.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113183_jpg.rf.0481088b1cdac851d15e06b64f81f9c8.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113183_jpg.rf.16497bf14088152f8c9632f4cf07b415.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113183_jpg.rf.906a8a316aae2c81890f9c1c76ca3935.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113184_jpg.rf.2f656d2be37ffa87e8c2ce02afc60aed.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113184_jpg.rf.8c54d9d9430613bcb87af6ae9b741dab.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113184_jpg.rf.b054cc2d6fea35c846a20198ade959a5.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113185_jpg.rf.4a659c3cdb96b61ec187cf73917797ab.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113185_jpg.rf.4ced1e9eff03e445b6308e1f74dfa783.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113185_jpg.rf.58c072d790b6b59fd97e7efc53449dae.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113186_jpg.rf.214aaa6163cfd18c7da041baa1c8d967.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113186_jpg.rf.51125a174aaffe19625ebb07222417df.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113186_jpg.rf.93c6d80bff2360e10c6c1f1fdd85a985.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113187_jpg.rf.15f1539d1dcf3107cc6b9a806ca7f408.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113187_jpg.rf.589c6dce7119f01baced4b39c7d4180f.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113187_jpg.rf.b92926f8c420f25786a41a8cb8a77b92.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113188_jpg.rf.44f8229c6d14bd8f3ec1818896edcb9b.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113188_jpg.rf.c1d0f1618fb0497248f8ecb51ac8a7fa.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113188_jpg.rf.e6df510fed6ba295aabc2f412b7f6f22.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113189_jpg.rf.a8ac492301e50676a7148e5596a20e95.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113189_jpg.rf.b48285b601e1c54e808e28125c351ff9.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113189_jpg.rf.f26dfd87d31292cd220fa06070652ad2.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113190_jpg.rf.3ac8fd77a2950b46ec290d978511d182.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113190_jpg.rf.487a7632fcbc00787c4c5744bfef0141.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113190_jpg.rf.c800ac49011c6e1b77d3e6bb40a646e8.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113191_jpg.rf.01faaa8635d12a2d73f895b3c216290c.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113191_jpg.rf.9aef01cb353c589a677670e616180cbf.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113191_jpg.rf.ca74b766d70221b02dac5f7b83434d4f.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\p113192_jpg.rf.03aeb916cafdaeb0f74537b887a4fdfa.jpg,0,0,0,0,0,0
